urn,SchoolName,school_name_gias,LAName,la_name_gias,SchoolType,TotalPupils,TotalExpenditure,TeachingStaffCosts,SupplyTeachingStaffCosts,EducationSupportStaffCosts,AgencySupplyTeachingStaffCosts,EducationalConsultancyCosts,status,URN,PeriodCoveredByReturn,TotalTeachingSupportStaffCosts,TotalNonEducationalSupportStaffCosts,AdministrativeClericalStaffCosts,AuditorsCosts,OtherStaffCosts,ProfessionalServicesNonCurriculumCosts,TotalEducationalSuppliesCosts,ExaminationFeesCosts,LearningResourcesNonIctCosts,LearningResourcesIctCosts,TotalPremisesStaffServiceCosts,CleaningCaretakingCosts,MaintenancePremisesCosts,OtherOccupationCosts,PremisesStaffCosts,TotalUtilitiesCosts,EnergyCosts,WaterSewerageCosts,AdministrativeSuppliesNonEducationalCosts,TotalGrossCateringCosts,TotalNetCateringCosts,CateringStaffCosts,CateringSuppliesCosts,TotalOtherCosts,GroundsMaintenanceCosts,IndirectEmployeeExpenses,InterestChargesLoanBank,OtherInsurancePremiumsCosts,PrivateFinanceInitiativeCharges,RentRatesCosts,SpecialFacilitiesCosts,StaffDevelopmentTrainingCosts,StaffRelatedInsuranceCosts,SupplyTeacherInsurableCosts,CommunityFocusedSchoolStaff,CommunityFocusedSchoolCosts
100097,Rachel McMillan Nursery School and Children's Centre,Rachel McMillan Nursery School and Children's Centre,Greenwich,Greenwich,Local authority nursery school,99.0,1489571.0,434628.0,0.0,513510.0,53205.0,113087.0,success,100097.0,12.0,1114430.0,126991.0,73346.0,,0.0,53645.0,29708.0,0.0,29708.0,12621.0,80810.0,32360.0,12658.0,10861.0,24931.0,43433.0,42027.0,1406.0,15698.0,31015.0,-3390.0,0.0,31015.0,34865.0,0.0,2755.0,0.0,0.0,0.0,18588.0,5022.0,8500.0,0.0,0.0,0.0,0.0
100098,Pound Park Nursery School,Pound Park Nursery School,Greenwich,Greenwich,Local authority nursery school,129.0,1677856.0,363272.0,0.0,807517.0,1520.0,58341.0,success,100098.0,12.0,1230650.0,197240.0,103189.0,,79154.0,14897.0,11150.0,0.0,11150.0,11668.0,80942.0,22620.0,8249.0,3945.0,46128.0,7571.0,7559.0,12.0,11585.0,29094.0,-4200.0,0.0,29094.0,97957.0,0.0,674.0,0.0,0.0,0.0,8501.0,70444.0,18338.0,0.0,0.0,0.0,0.0
100099,Abbey Wood Nursery School,Abbey Wood Nursery School,Greenwich,Greenwich,Local authority nursery school,82.0,1034494.0,334547.0,0.0,358375.0,20481.0,41874.0,success,100099.0,12.0,755277.0,88731.0,61787.0,,0.0,26944.0,13486.0,0.0,13486.0,13474.0,95709.0,26680.0,11224.0,4938.0,52867.0,22801.0,18521.0,4280.0,9312.0,18190.0,2676.0,0.0,18190.0,17518.0,890.0,0.0,0.0,0.0,0.0,12680.0,57.0,3891.0,0.0,0.0,0.0,0.0
100102,Robert Owen Nursery School,Robert Owen Nursery School,Greenwich,Greenwich,Local authority nursery school,119.5,1722582.0,458168.0,0.0,656826.0,55372.0,164997.0,success,100102.0,12.0,1335363.0,142002.0,64226.0,,0.0,77776.0,23563.0,0.0,23563.0,9759.0,95507.0,44815.0,25628.0,13426.0,11638.0,21765.0,18651.0,3114.0,6905.0,38692.0,4347.0,0.0,38692.0,49027.0,0.0,3526.0,0.0,0.0,0.0,39039.0,3020.0,3442.0,0.0,0.0,0.0,0.0
100103,Newhaven Pupil Referral Unit,Newhaven Pupil Referral Unit,Greenwich,Greenwich,Pupil referral unit,199.0,6554611.0,3120740.0,12979.0,1384090.0,280614.0,233259.0,success,100103.0,12.0,5031682.0,682639.0,432384.0,,0.0,250255.0,90082.0,24278.0,65804.0,47613.0,258708.0,80280.0,106122.0,546.0,71760.0,110648.0,105327.0,5321.0,26825.0,116602.0,116602.0,0.0,116602.0,189812.0,0.0,25285.0,0.0,0.0,0.0,137879.0,6406.0,20242.0,0.0,0.0,0.0,0.0
100114,Morden Mount Primary School,Morden Mount Primary School,Greenwich,Greenwich,Community school,383.5,3204890.0,1474901.0,0.0,708483.0,52127.0,142366.0,success,100114.0,12.0,2377877.0,212764.0,134194.0,,45905.0,32665.0,79983.0,0.0,79983.0,34156.0,169261.0,0.0,27349.0,37393.0,104519.0,59970.0,46387.0,13583.0,10333.0,171454.0,110688.0,0.0,171454.0,89092.0,0.0,12526.0,0.0,0.0,0.0,48393.0,5009.0,23164.0,0.0,0.0,0.0,0.0
100115,Cherry Orchard Primary School,Cherry Orchard Primary School,Greenwich,Greenwich,Community school,180.0,2101344.0,950234.0,5968.0,532359.0,58878.0,19208.0,success,100115.0,12.0,1566647.0,162052.0,74808.0,,44858.0,42386.0,63669.0,0.0,63669.0,19886.0,96101.0,20737.0,10425.0,7797.0,57142.0,29396.0,29396.0,0.0,16799.0,78941.0,43486.0,0.0,78941.0,67851.0,0.0,100.0,0.0,8596.0,0.0,33852.0,16205.0,9098.0,0.0,0.0,0.0,0.0
100120,Ealdham Primary School,Ealdham Primary School,Greenwich,Greenwich,Community school,418.5,3347717.0,1554142.0,0.0,600139.0,73544.0,237310.0,success,100120.0,12.0,2465135.0,342026.0,199957.0,,107013.0,35056.0,42625.0,0.0,42625.0,23393.0,162253.0,62411.0,32477.0,13374.0,53991.0,56394.0,50179.0,6215.0,11857.0,160926.0,99544.0,0.0,160926.0,83109.0,0.0,3426.0,0.0,15366.0,0.0,51789.0,3782.0,8746.0,0.0,0.0,0.0,0.0
100125,Fossdene Primary School,Fossdene Primary School,Greenwich,Greenwich,Community school,210.0,2414110.0,1063014.0,0.0,449488.0,101133.0,15149.0,success,100125.0,12.0,1628784.0,165963.0,98910.0,,13577.0,53476.0,105241.0,0.0,105241.0,22100.0,230874.0,80277.0,89988.0,12324.0,48285.0,67221.0,66742.0,479.0,33358.0,96751.0,42989.0,0.0,96751.0,63819.0,0.0,0.0,0.0,11580.0,0.0,47261.0,276.0,4702.0,0.0,0.0,0.0,0.0
100127,Gordon Primary School,Gordon Primary School,Greenwich,Greenwich,Community school,426.5,3408081.0,1545837.0,0.0,785015.0,39229.0,82429.0,success,100127.0,12.0,2452510.0,356178.0,149654.0,,139234.0,67290.0,52783.0,295.0,52488.0,13765.0,185569.0,65266.0,41549.0,13794.0,64960.0,75043.0,65595.0,9448.0,23423.0,145070.0,144753.0,0.0,145070.0,103738.0,3122.0,254.0,0.0,0.0,0.0,52355.0,39881.0,8126.0,0.0,0.0,0.0,0.0
100129,Haimo Primary School,Haimo Primary School,Greenwich,Greenwich,Community school,366.0,3004221.0,1521636.0,0.0,611074.0,2140.0,44177.0,success,100129.0,12.0,2179027.0,227359.0,161107.0,,36061.0,30191.0,53503.0,0.0,53503.0,32873.0,166172.0,51426.0,32572.0,21632.0,60542.0,71683.0,66462.0,5221.0,25104.0,154803.0,88661.0,0.0,154803.0,93696.0,0.0,39.0,0.0,15678.0,0.0,69390.0,2216.0,6373.0,0.0,0.0,0.0,0.0
100131,Henwick Primary School,Henwick Primary School,Greenwich,Greenwich,Community school,352.0,3235799.0,1613935.0,4651.0,569445.0,51477.0,83646.0,success,100131.0,12.0,2323154.0,271847.0,163234.0,,41638.0,66975.0,59788.0,0.0,59788.0,4947.0,202036.0,63974.0,36928.0,6008.0,95126.0,74575.0,64339.0,10236.0,47567.0,162926.0,100528.0,0.0,162926.0,88959.0,0.0,1109.0,0.0,16079.0,0.0,48117.0,0.0,23654.0,0.0,0.0,0.0,0.0
100134,Invicta Primary School,Invicta Primary School,Greenwich,Greenwich,Community school,748.0,6213347.0,2747249.0,245.0,1603394.0,0.0,110824.0,success,100134.0,12.0,4461712.0,419896.0,261721.0,,80032.0,78143.0,210732.0,0.0,210732.0,22988.0,337492.0,89873.0,33341.0,15986.0,198292.0,157049.0,140166.0,16883.0,30262.0,302358.0,151496.0,0.0,302358.0,270859.0,39872.0,977.0,0.0,45839.0,0.0,161921.0,2610.0,19640.0,0.0,0.0,0.0,0.0
100137,Meridian Primary School,Meridian Primary School,Greenwich,Greenwich,Community school,218.5,2335679.0,1149150.0,0.0,331947.0,32553.0,204845.0,success,100137.0,12.0,1718495.0,203712.0,83857.0,,91830.0,28025.0,52153.0,0.0,52153.0,10355.0,135299.0,41350.0,15371.0,12046.0,66532.0,34168.0,28105.0,6063.0,24215.0,76264.0,27590.0,0.0,76264.0,81016.0,0.0,6692.0,0.0,9309.0,0.0,30849.0,21680.0,12486.0,0.0,0.0,0.0,0.0
100140,Plumcroft Primary School,Plumcroft Primary School,Greenwich,Greenwich,Community school,1002.0,7660437.0,3559245.0,18369.0,1512583.0,450846.0,28623.0,success,100140.0,12.0,5569666.0,609907.0,242615.0,,150337.0,216955.0,200168.0,0.0,200168.0,113744.0,343783.0,151961.0,65839.0,11123.0,114860.0,118382.0,101723.0,16659.0,14685.0,345026.0,194453.0,186254.0,158772.0,345074.0,0.0,16324.0,0.0,54556.0,0.0,178856.0,69395.0,25943.0,0.0,0.0,0.0,0.0
100141,Sherington Primary School,Sherington Primary School,Greenwich,Greenwich,Community school,420.0,3299822.0,1355330.0,54108.0,547184.0,323125.0,52124.0,success,100141.0,12.0,2331871.0,234949.0,111621.0,,91205.0,32123.0,113097.0,0.0,113097.0,30828.0,213190.0,82377.0,56847.0,14880.0,59086.0,77204.0,73612.0,3592.0,8284.0,203323.0,109148.0,0.0,203323.0,87076.0,0.0,100.0,0.0,17824.0,0.0,68084.0,0.0,1068.0,0.0,0.0,0.0,0.0
100142,Thorntree Primary School,Thorntree Primary School,Greenwich,Greenwich,Community school,191.0,1668652.0,773211.0,0.0,306766.0,54715.0,64883.0,success,100142.0,12.0,1199575.0,149194.0,78389.0,,37914.0,32891.0,50737.0,0.0,50737.0,26588.0,94674.0,32915.0,19053.0,3212.0,39494.0,20519.0,14843.0,5676.0,4813.0,78902.0,45193.0,0.0,78902.0,43652.0,456.0,232.0,0.0,8418.0,0.0,29211.0,268.0,5067.0,0.0,0.0,0.0,0.0
100146,Wyborne Primary School,Wyborne Primary School,Greenwich,Greenwich,Community school,423.5,3281500.0,1415938.0,0.0,942171.0,81952.0,73678.0,success,100146.0,12.0,2513739.0,131624.0,104737.0,,0.0,26887.0,89851.0,0.0,89851.0,46190.0,176595.0,37670.0,66758.0,5463.0,66704.0,84204.0,65979.0,18225.0,2544.0,141475.0,51821.0,0.0,141475.0,95279.0,0.0,100.0,0.0,18440.0,0.0,58864.0,0.0,9427.0,0.0,8448.0,0.0,0.0
100149,Montbelle Primary School,Montbelle Primary School,Greenwich,Greenwich,Community school,390.5,3229363.0,1602835.0,12552.0,719539.0,5197.0,69606.0,success,100149.0,12.0,2409729.0,240188.0,89085.0,,72706.0,78397.0,42514.0,0.0,42514.0,33411.0,177167.0,59171.0,40871.0,9720.0,67405.0,52578.0,43101.0,9477.0,15037.0,153972.0,66034.0,0.0,153972.0,104770.0,675.0,2614.0,0.0,17549.0,0.0,54619.0,0.0,29313.0,0.0,0.0,0.0,0.0
100152,De Lucy Primary School,De Lucy Primary School,Greenwich,Greenwich,Community school,275.0,2791741.0,1227651.0,141991.0,709609.0,0.0,31603.0,success,100152.0,12.0,2110854.0,159311.0,69967.0,,12833.0,76511.0,53057.0,0.0,53057.0,5741.0,175842.0,53970.0,38362.0,14863.0,68647.0,52330.0,39223.0,13107.0,14955.0,136112.0,104154.0,0.0,136112.0,83539.0,1611.0,116.0,0.0,13852.0,0.0,67920.0,0.0,40.0,0.0,0.0,0.0,0.0
100155,Cardwell Primary School,Cardwell Primary School,Greenwich,Greenwich,Community school,414.0,3614020.0,1750911.0,3781.0,685795.0,136076.0,13119.0,success,100155.0,12.0,2589682.0,356040.0,196841.0,,44752.0,114447.0,109662.0,0.0,109662.0,19536.0,200862.0,57003.0,34985.0,17525.0,91349.0,51633.0,46987.0,4646.0,7487.0,174624.0,108023.0,0.0,174624.0,104495.0,2000.0,3.0,0.0,17905.0,0.0,65656.0,0.0,18931.0,0.0,0.0,0.0,0.0
100158,Heronsgate Primary School,Heronsgate Primary School,Greenwich,Greenwich,Community school,727.0,5964932.0,2634433.0,0.0,1093237.0,64442.0,84659.0,success,100158.0,12.0,3876771.0,592241.0,333669.0,,200174.0,58398.0,92165.0,0.0,92165.0,109313.0,437418.0,139702.0,111733.0,38313.0,147670.0,132886.0,114763.0,18123.0,37562.0,312537.0,175290.0,0.0,312537.0,374040.0,29990.0,6544.0,0.0,31939.0,0.0,112485.0,183729.0,9353.0,0.0,0.0,0.0,0.0
100159,Linton Mead Primary School,Linton Mead Primary School,Greenwich,Greenwich,Community school,304.5,2922292.0,1368264.0,0.0,608873.0,171797.0,40800.0,success,100159.0,12.0,2189734.0,252566.0,180954.0,,45202.0,26410.0,32855.0,0.0,32855.0,25983.0,162104.0,39656.0,9079.0,9754.0,103615.0,44125.0,35766.0,8359.0,8513.0,131977.0,74265.0,0.0,131977.0,74437.0,0.0,433.0,0.0,14119.0,0.0,52072.0,2079.0,5734.0,0.0,0.0,0.0,0.0
100162,Greenslade Primary School,Greenslade Primary School,Greenwich,Greenwich,Community school,201.0,1710015.0,833733.0,18953.0,281241.0,30269.0,23837.0,success,100162.0,12.0,1188033.0,141477.0,74519.0,,33825.0,33133.0,41668.0,0.0,41668.0,15268.0,130859.0,3587.0,29511.0,5401.0,92360.0,37085.0,30513.0,6572.0,20489.0,78239.0,31364.0,0.0,78239.0,56897.0,0.0,6719.0,0.0,9131.0,0.0,29211.0,9122.0,2714.0,0.0,0.0,0.0,0.0
100163,Mulgrave Primary School,Mulgrave Primary School,Greenwich,Greenwich,Community school,344.0,3338062.0,1295383.0,0.0,780735.0,93821.0,193387.0,success,100163.0,12.0,2363326.0,322358.0,172366.0,,102155.0,47837.0,57720.0,0.0,57720.0,21466.0,223485.0,8560.0,42715.0,6433.0,165777.0,45548.0,37009.0,8539.0,20145.0,134316.0,61938.0,0.0,134316.0,149700.0,4459.0,19280.0,0.0,15812.0,0.0,87164.0,18469.0,4516.0,0.0,0.0,0.0,0.0
100164,Charlton Manor Primary School,Charlton Manor Primary School,Greenwich,Greenwich,Community school,417.5,3227872.0,1099555.0,14134.0,993562.0,51268.0,6196.0,success,100164.0,12.0,2164715.0,381102.0,246331.0,,82604.0,52167.0,104361.0,0.0,104361.0,30137.0,204869.0,63712.0,38637.0,13037.0,89483.0,53248.0,45965.0,7283.0,6162.0,189161.0,125733.0,0.0,189161.0,94116.0,0.0,6442.0,0.0,16613.0,0.0,55751.0,344.0,14966.0,0.0,0.0,0.0,0.0
100165,Christ Church Church of England Primary School,Christ Church Church of England Primary School,Greenwich,Greenwich,Voluntary aided school,154.0,1550229.0,763713.0,0.0,239571.0,1963.0,24833.0,success,100165.0,12.0,1030080.0,208658.0,111348.0,,43512.0,53798.0,31750.0,0.0,31750.0,14354.0,140724.0,46587.0,44074.0,9796.0,40267.0,28291.0,25945.0,2346.0,11933.0,60125.0,41706.0,0.0,60125.0,24316.0,408.0,4613.0,0.0,11335.0,0.0,0.0,807.0,6104.0,0.0,0.0,0.0,1049.0
100166,"Christ Church Church of England Primary School, Shooters Hill","Christ Church Church of England Primary School, Shooters Hill",Greenwich,Greenwich,Voluntary aided school,208.0,1739855.0,781981.0,1550.0,317642.0,119163.0,4813.0,success,100166.0,12.0,1225149.0,171251.0,103486.0,,9140.0,58625.0,67806.0,0.0,67806.0,32849.0,95409.0,26090.0,25757.0,3111.0,40451.0,43788.0,41196.0,2592.0,513.0,88690.0,87248.0,0.0,88690.0,14400.0,0.0,245.0,0.0,5670.0,0.0,0.0,5602.0,2883.0,0.0,0.0,0.0,0.0
100167,Eltham Church of England Primary School,Eltham Church of England Primary School,Greenwich,Greenwich,Voluntary aided school,442.0,3126393.0,1524271.0,33102.0,654344.0,15886.0,6936.0,success,100167.0,12.0,2234539.0,345675.0,136371.0,,87354.0,121950.0,91042.0,0.0,91042.0,21398.0,137744.0,51519.0,16282.0,4147.0,65796.0,45245.0,45245.0,0.0,32370.0,179874.0,64144.0,0.0,179874.0,38505.0,0.0,2936.0,0.0,18707.0,0.0,0.0,1070.0,7880.0,0.0,7912.0,0.0,0.0
100168,Our Lady of Grace Catholic Primary School,Our Lady of Grace Catholic Primary School,Greenwich,Greenwich,Voluntary aided school,417.0,3149417.0,1350514.0,17734.0,713123.0,22308.0,45559.0,success,100168.0,12.0,2149238.0,300946.0,180234.0,,85533.0,35179.0,64483.0,0.0,64483.0,19523.0,320686.0,33171.0,219745.0,3200.0,64570.0,40578.0,31525.0,9053.0,38977.0,174676.0,174653.0,0.0,174676.0,40313.0,0.0,2131.0,0.0,20548.0,0.0,0.0,437.0,17197.0,0.0,0.0,0.0,0.0
100169,St Joseph's Catholic Primary School,St Joseph's Catholic Primary School,Greenwich,Greenwich,Voluntary aided school,136.0,1556986.0,742861.0,8765.0,285707.0,66168.0,47181.0,success,100169.0,12.0,1150682.0,159792.0,81997.0,,56910.0,20885.0,24455.0,0.0,24455.0,14419.0,103529.0,39941.0,4688.0,3231.0,55669.0,25791.0,20279.0,5512.0,5950.0,60286.0,37839.0,0.0,60286.0,12080.0,1797.0,342.0,0.0,6236.0,0.0,0.0,331.0,3374.0,0.0,0.0,0.0,0.0
100170,St Margaret's Church of England Primary School,St Margaret's Church of England Primary School,Greenwich,Greenwich,Voluntary aided school,213.0,2270870.0,1086568.0,0.0,451027.0,33901.0,29321.0,success,100170.0,12.0,1600817.0,243752.0,119816.0,,79035.0,44901.0,46622.0,0.0,46622.0,17504.0,145736.0,45068.0,42559.0,0.0,58109.0,36315.0,30568.0,5747.0,31663.0,95005.0,39556.0,0.0,95005.0,53454.0,8680.0,568.0,0.0,18084.0,0.0,0.0,11527.0,4911.0,0.0,9684.0,0.0,0.0
100171,Saint Mary Magdalene Church of England All Through School,Saint Mary Magdalene Church of England All Through School,Greenwich,Greenwich,Voluntary aided school,1665.5,16252217.0,9386338.0,0.0,1881776.0,86010.0,323208.0,success,100171.0,12.0,11677332.0,1852273.0,912777.0,,187382.0,752114.0,433684.0,127072.0,306612.0,118640.0,760687.0,316181.0,86076.0,47128.0,311302.0,401333.0,350380.0,50953.0,119150.0,681373.0,380680.0,0.0,681373.0,207747.0,2519.0,44026.0,0.0,103307.0,0.0,0.0,16939.0,40956.0,0.0,0.0,0.0,0.0
100173,St Patrick's Catholic Primary School,St Patrick's Catholic Primary School,Greenwich,Greenwich,Voluntary aided school,326.5,2537047.0,1149592.0,0.0,556855.0,54278.0,59829.0,success,100173.0,12.0,1820554.0,227841.0,146343.0,,52286.0,29212.0,73533.0,0.0,73533.0,38941.0,148053.0,10546.0,25211.0,3397.0,108899.0,52347.0,47975.0,4372.0,6655.0,142478.0,68217.0,91150.0,51328.0,26643.0,0.0,3119.0,0.0,13585.0,0.0,0.0,4400.0,5539.0,0.0,0.0,0.0,0.0
100174,St Alfege with St Peter's Church of England Primary School,St Alfege with St Peter's Church of England Primary School,Greenwich,Greenwich,Voluntary aided school,196.5,1860566.0,862452.0,2265.0,299966.0,138583.0,48174.0,success,100174.0,12.0,1351440.0,140019.0,72785.0,,26148.0,41086.0,43124.0,0.0,43124.0,38860.0,122299.0,27176.0,23302.0,4565.0,67256.0,21808.0,19016.0,2792.0,32187.0,89030.0,58274.0,0.0,89030.0,21795.0,0.0,715.0,0.0,13234.0,0.0,0.0,0.0,7846.0,0.0,0.0,0.0,0.0
100175,St Peter's Catholic Primary School,St Peter's Catholic Primary School,Greenwich,Greenwich,Voluntary aided school,205.0,1636556.0,726544.0,6342.0,311564.0,20327.0,47417.0,success,100175.0,12.0,1112194.0,181103.0,96387.0,,59230.0,25486.0,31641.0,0.0,31641.0,24246.0,114642.0,36255.0,12092.0,3712.0,62583.0,30387.0,29793.0,594.0,32845.0,91620.0,50321.0,0.0,91620.0,17879.0,1250.0,388.0,0.0,8953.0,0.0,0.0,1792.0,5383.0,0.0,113.0,0.0,0.0
100176,St Thomas More Catholic Primary School,St Thomas More Catholic Primary School,Greenwich,Greenwich,Voluntary aided school,198.0,1539745.0,794415.0,1773.0,272419.0,43320.0,23141.0,success,100176.0,12.0,1135068.0,133820.0,69568.0,,30433.0,33819.0,48135.0,0.0,48135.0,16976.0,99866.0,1857.0,19011.0,1810.0,77188.0,32105.0,28715.0,3390.0,11179.0,52109.0,8538.0,30884.0,21225.0,10486.0,0.0,0.0,0.0,8195.0,0.0,0.0,0.0,2291.0,0.0,0.0,0.0,0.0
100177,St Thomas A Becket Roman Catholic Primary School,St Thomas A Becket Roman Catholic Primary School,Greenwich,Greenwich,Voluntary aided school,384.0,3048916.0,1508343.0,12620.0,682934.0,6637.0,30545.0,success,100177.0,12.0,2241079.0,235798.0,148492.0,,51648.0,35658.0,80205.0,0.0,80205.0,18567.0,168804.0,0.0,43078.0,8605.0,117121.0,91156.0,73752.0,17404.0,22168.0,163413.0,84566.0,0.0,163413.0,27725.0,3887.0,1223.0,0.0,17103.0,0.0,0.0,1835.0,3677.0,0.0,0.0,0.0,0.0
100180,St Margaret Clitherow Catholic Primary School,St Margaret Clitherow Catholic Primary School,Greenwich,Greenwich,Voluntary aided school,182.0,1701567.0,565873.0,2754.0,239950.0,431265.0,59326.0,success,100180.0,12.0,1299168.0,91193.0,38402.0,,19572.0,33219.0,22513.0,0.0,22513.0,10755.0,120007.0,40317.0,25538.0,11769.0,42383.0,27530.0,24251.0,3279.0,36616.0,76785.0,29912.0,0.0,76785.0,17000.0,1437.0,481.0,0.0,10540.0,0.0,0.0,57.0,4485.0,0.0,0.0,0.0,0.0
100181,Bishop John Robinson Church of England Primary School,Bishop John Robinson Church of England Primary School,Greenwich,Greenwich,Voluntary aided school,217.5,1805882.0,861372.0,34621.0,364847.0,16882.0,38039.0,success,100181.0,12.0,1315761.0,162805.0,97060.0,,39853.0,25892.0,75130.0,0.0,75130.0,17565.0,91464.0,29298.0,16600.0,4469.0,41097.0,15757.0,12469.0,3288.0,23586.0,73014.0,28647.0,0.0,73014.0,30803.0,0.0,10999.0,0.0,13919.0,0.0,0.0,17.0,5868.0,0.0,0.0,0.0,0.0
100182,Eltham Hill School,Eltham Hill School,Greenwich,Greenwich,Community school,1313.0,13227620.0,6783249.0,81922.0,837643.0,263102.0,460238.0,success,100182.0,12.0,8426154.0,1069537.0,712298.0,,268527.0,88712.0,687421.0,73282.0,614139.0,249916.0,503457.0,196173.0,98848.0,35186.0,173250.0,234269.0,217508.0,16761.0,45383.0,95998.0,95957.0,0.0,95998.0,1915486.0,16239.0,20727.0,0.0,33055.0,1440738.0,382050.0,3142.0,19535.0,0.0,0.0,0.0,0.0
100183,Plumstead Manor School,Plumstead Manor School,Greenwich,Greenwich,Community school,1456.0,16401099.0,7685072.0,10372.0,1655373.0,883076.0,956957.0,success,100183.0,12.0,11190850.0,2451529.0,730199.0,,0.0,1721330.0,419971.0,212961.0,207010.0,265187.0,807886.0,336957.0,158122.0,48841.0,263966.0,509394.0,483001.0,26393.0,52731.0,239316.0,239316.0,0.0,239316.0,464235.0,5410.0,45045.0,0.0,41382.0,0.0,339600.0,49.0,32749.0,0.0,0.0,0.0,0.0
100190,Thomas Tallis School,Thomas Tallis School,Greenwich,Greenwich,Community school,2075.0,21771303.0,10933095.0,54625.0,3082546.0,115812.0,1527374.0,success,100190.0,12.0,15713452.0,1586288.0,1160917.0,,197809.0,227562.0,686191.0,317708.0,368483.0,192009.0,459178.0,360378.0,1146.0,97654.0,0.0,113603.0,113603.0,0.0,142507.0,429242.0,86153.0,0.0,429242.0,2448832.0,0.0,24639.0,0.0,42976.0,857537.0,1459430.0,7608.0,56642.0,0.0,0.0,0.0,0.0
100193,St Ursula's Convent School,St Ursula's Convent School,Greenwich,Greenwich,Voluntary aided school,552.0,5608016.0,2481989.0,39291.0,240688.0,457791.0,524288.0,success,100193.0,12.0,3744047.0,728209.0,272897.0,,55686.0,399626.0,249942.0,119077.0,130865.0,90092.0,393787.0,112174.0,161420.0,30971.0,89222.0,116490.0,107917.0,8573.0,45316.0,137614.0,137614.0,0.0,137614.0,102519.0,15955.0,26285.0,0.0,23724.0,0.0,0.0,0.0,36555.0,0.0,0.0,0.0,0.0
100204,King's Oak School,King's Oak School,Greenwich,Greenwich,Community special school,37.0,1909657.0,901471.0,0.0,232621.0,219469.0,43328.0,success,100204.0,12.0,1396889.0,253488.0,78521.0,,3971.0,170996.0,55017.0,7402.0,47615.0,9975.0,126520.0,43.0,19388.0,4714.0,102375.0,22555.0,21708.0,847.0,9685.0,23919.0,23919.0,0.0,23919.0,11611.0,0.0,285.0,0.0,0.0,0.0,0.0,5459.0,5867.0,0.0,0.0,0.0,0.0
100212,Wentworth Nursery School and Children's Centre,Wentworth Nursery School and Children's Centre,Hackney,Hackney,Local authority nursery school,59.5,998583.0,168823.0,0.0,428206.0,0.0,40001.0,success,100212.0,12.0,637030.0,160211.0,79890.0,,57879.0,22442.0,29627.0,0.0,29627.0,1183.0,80962.0,18944.0,17490.0,6352.0,38176.0,22920.0,19354.0,3566.0,18134.0,32767.0,22027.0,9928.0,22839.0,15749.0,673.0,2610.0,0.0,1280.0,0.0,4899.0,0.0,6287.0,0.0,0.0,0.0,0.0
100213,Comet Nursery School and Children's Centre,Comet Nursery School and Children's Centre,Hackney,Hackney,Local authority nursery school,74.0,1198646.0,354528.0,0.0,484579.0,48698.0,33555.0,success,100213.0,12.0,921360.0,96402.0,70449.0,,24210.0,1743.0,13931.0,0.0,13931.0,6028.0,50235.0,15704.0,9615.0,6473.0,18443.0,14321.0,12949.0,1372.0,18263.0,32071.0,27252.0,0.0,32071.0,46035.0,283.0,673.0,0.0,2600.0,0.0,40752.0,163.0,1564.0,0.0,0.0,0.0,0.0
100218,Berger Primary School,Berger Primary School,Hackney,Hackney,Community school,413.0,4080587.0,1802647.0,0.0,1078806.0,72403.0,59437.0,success,100218.0,12.0,3013293.0,337545.0,239352.0,,34803.0,63390.0,123040.0,0.0,123040.0,12458.0,173232.0,64257.0,1957.0,23308.0,83710.0,74161.0,66564.0,7597.0,34179.0,170621.0,168811.0,0.0,170621.0,142058.0,21253.0,9473.0,0.0,10725.0,0.0,35704.0,0.0,6557.0,0.0,3441.0,54905.0,0.0
100223,Daubeney Primary School,Daubeney Primary School,Hackney,Hackney,Community school,354.5,3944538.0,1885693.0,0.0,717164.0,8458.0,153686.0,success,100223.0,12.0,2765001.0,242123.0,206059.0,,21451.0,14613.0,90894.0,0.0,90894.0,54285.0,236204.0,113418.0,26238.0,15133.0,81415.0,95924.0,83942.0,11982.0,21313.0,258056.0,248627.0,164214.0,93842.0,180739.0,10822.0,37155.0,0.0,14139.0,0.0,89061.0,18583.0,7802.0,3177.0,0.0,0.0,0.0
